repo_full,detector_variant,metric,window_weeks,window_role,threshold,threshold_role,persistence_weeks,persistence_role,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,scenario_count,mean_precision,precision_valid_observations,mean_recall,recall_valid_observations,mean_false_alarm_rate,false_alarm_rate_valid_observations,mean_episode_detection_rate,episode_detection_rate_valid_observations,mean_detection_delay_weeks,detection_delay_weeks_valid_observations,mean_boundary_overlap,boundary_overlap_valid_observations,mean_alarm_duration_weeks,alarm_duration_weeks_valid_observations,mean_unevaluable_fraction,unevaluable_fraction_valid_observations
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,77,0.0,100,,0,,0,0.0,100,0.8975000000000002,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,82,0.0,100,0.0,100,,0,0.0,82,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,100,1.0,62,0.365,100,0.0,100,0.62,100,1.0,62,0.365,100,0.62,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,18,0.0,78,0.0,100,,0,0.0,18,0.0,100,0.9102777777777784,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,none,100,1.0,86,0.44,100,0.0,100,0.86,100,1.0,86,0.44,100,0.86,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,100,1.0,93,0.5283333333333333,100,0.0,100,0.93,100,1.4086021505376345,93,0.5283333333333333,100,1.99,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,100,1.0,8,0.1184210526315789,38,0.0,77,0.08,100,1.0,8,0.1184210526315789,38,0.08,100,0.9269444444444442,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,none,100,1.0,100,0.6891666666666666,100,0.0,100,1.0,100,1.13,100,0.6891666666666666,100,2.66,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,100,0.5925,100,0.0,100,1.0,100,1.48,100,0.5925,100,4.55,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,7,0.142156862745098,34,0.0,37,0.07,100,1.1428571428571428,7,0.142156862745098,34,0.09,100,0.9783333333333338,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,1.0,100,0.7519642857142856,100,0.0,100,1.0,100,1.09,100,0.7519642857142856,100,5.73,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",1,observed,none,100,,0,0.0,87,0.0,100,0.0,100,,0,0.0,87,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",2,observed,none,100,1.0,100,0.6,100,0.0,100,1.0,100,1.0,100,0.6,100,1.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",4,observed,none,100,1.0,100,0.7825,100,0.0,100,1.0,100,1.0,100,0.7825,100,3.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,high,"{""latency_log"": 0.5, ""rerun_rate"": 0.2}",8,observed,none,100,1.0,100,0.91375,100,0.0,100,1.0,100,1.0,100,0.91375,100,7.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,94,0.0,100,0.0,100,,0,0.0,94,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",2,observed,none,100,1.0,11,0.06,100,0.0,100,0.11,100,1.0,11,0.06,100,0.11,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",4,observed,none,100,1.0,26,0.0824999999999999,100,0.0,100,0.26,100,1.6153846153846154,26,0.0824999999999999,100,0.27,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,low,"{""latency_log"": 0.1, ""rerun_rate"": 0.05}",8,observed,none,100,1.0,66,0.1023214285714285,100,0.0,100,0.66,100,1.4545454545454546,66,0.1023214285714285,100,0.75,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,low_volume,none,100,,0,0.0,88,0.0,100,0.0,100,,0,0.0,88,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,76,0.0,100,,0,,0,0.0,100,0.9027777777777782,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,89,0.0,100,0.0,100,,0,0.0,89,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,low_volume,none,100,1.0,54,0.295,100,0.0,100,0.54,100,1.0,54,0.295,100,0.54,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,43,0.0,81,0.0,100,,0,0.0,43,0.0,100,0.9002777777777783,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",2,observed,none,100,1.0,83,0.48,100,0.0,100,0.83,100,1.0,83,0.48,100,0.83,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,100,1.0,91,0.4716666666666666,100,0.0,100,0.91,100,1.5274725274725274,91,0.4716666666666666,100,1.78,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,100,1.0,18,0.2012578616352201,53,0.0,72,0.18,100,1.0,18,0.2012578616352201,53,0.23,100,0.9247222222222224,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,none,100,1.0,100,0.695,100,0.0,100,1.0,100,1.1,100,0.695,100,2.61,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,100,0.5507142857142857,100,0.0,100,1.0,100,1.59,100,0.5507142857142857,100,4.16,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,controlled,100,1.0,23,0.327037037037037,45,0.0,30,0.23,100,1.0869565217391304,23,0.327037037037037,45,0.37,100,0.9694444444444447,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",8,observed,none,100,1.0,100,0.7519642857142855,100,0.0,100,1.0,100,1.14,100,0.7519642857142855,100,5.7,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,high,"{""rerun_rate"": 0.2}",1,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,high,"{""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,high,"{""rerun_rate"": 0.2}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,high,"{""rerun_rate"": 0.2}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,low,"{""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,90,0.0,100,0.0,100,,0,0.0,90,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,low,"{""rerun_rate"": 0.05}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,low,"{""rerun_rate"": 0.05}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,low,"{""rerun_rate"": 0.05}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,low_volume,none,100,,0,0.0,88,0.0,100,0.0,100,,0,0.0,88,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,78,0.0,100,,0,,0,0.0,100,0.9022222222222225,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,86,0.0,100,0.0,100,,0,0.0,86,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,46,0.0,83,0.0,100,,0,0.0,46,0.0,100,0.8936111111111115,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,controlled,100,,0,0.0,77,0.0,74,0.0,100,,0,0.0,77,0.0,100,0.8919444444444448,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,controlled,100,,0,0.0,54,0.0,38,0.0,100,,0,0.0,54,0.0,100,0.9502777777777776,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,2.0,primary,rerun_rate,medium,"{""rerun_rate"": 0.1}",8,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.75,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",1,observed,none,100,,0,0.0,81,0.0,100,0.0,100,,0,0.0,81,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,high,"{""failure_rate"": 0.2}",8,observed,none,100,,0,0.0,100,0.0,72,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",1,observed,none,100,,0,0.0,80,0.0,100,0.0,100,,0,0.0,80,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",2,observed,none,100,,0,0.0,87,0.0,100,0.0,100,,0,0.0,87,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,low,"{""failure_rate"": 0.05}",8,observed,none,100,,0,0.0,100,0.0,60,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",1,low_volume,none,100,,0,0.0,77,0.0,100,0.0,100,,0,0.0,77,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,67,0.0,100,,0,,0,0.0,100,0.9211111111111115,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",1,observed,none,100,,0,0.0,82,0.0,100,0.0,100,,0,0.0,82,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",2,low_volume,none,100,,0,0.0,86,0.0,100,0.0,100,,0,0.0,86,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,controlled,100,,0,0.0,44,0.0,71,0.0,100,,0,0.0,44,0.0,100,0.9222222222222224,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",2,observed,none,100,,0,0.0,87,0.0,100,0.0,100,,0,0.0,87,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",4,low_volume,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,controlled,100,,0,0.0,64,0.0,57,0.0,100,,0,0.0,64,0.0,100,0.9272222222222224,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",8,low_volume,none,100,,0,0.0,100,0.0,69,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,controlled,100,,0,0.0,59,,0,0.0,100,,0,0.0,59,0.0,100,0.9622222222222224,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate,medium,"{""failure_rate"": 0.1}",8,observed,none,100,,0,0.0,100,0.0,67,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",1,observed,none,100,,0,0.0,73,0.0,100,0.0,100,,0,0.0,73,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",2,observed,none,100,,0,0.0,84,0.0,100,0.0,100,,0,0.0,84,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",4,observed,none,100,1.0,27,0.09,100,0.0,100,0.27,100,2.4074074074074074,27,0.09,100,0.33,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,100,1.0,23,0.0410119047619047,100,0.0,61,0.23,100,3.217391304347826,23,0.0410119047619047,100,0.31,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",1,observed,none,100,,0,0.0,85,0.0,100,0.0,100,,0,0.0,85,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",2,observed,none,100,,0,0.0,93,0.0,100,0.0,100,,0,0.0,93,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,low,"{""failure_rate"": 0.05, ""rerun_rate"": 0.05}",8,observed,none,100,,0,0.0,100,0.0,69,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,low_volume,none,100,,0,0.0,79,0.0,100,0.0,100,,0,0.0,79,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,observed,controlled,100,,0,,0,0.0,76,0.0,100,,0,,0,0.0,100,0.9130555555555554,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",1,observed,none,100,,0,0.0,75,0.0,100,0.0,100,,0,0.0,75,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,low_volume,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,observed,controlled,100,,0,0.0,46,0.0,73,0.0,100,,0,0.0,46,0.0,100,0.9122222222222224,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",2,observed,none,100,,0,0.0,91,0.0,100,0.0,100,,0,0.0,91,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,low_volume,none,100,1.0,1,0.0025,100,0.0,100,0.01,100,2.0,1,0.0025,100,0.01,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,observed,controlled,100,,0,0.0,38,0.0,59,0.0,100,,0,0.0,38,0.0,100,0.9455555555555556,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",4,observed,none,100,,0,0.0,100,0.0,100,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,100,1.0,1,0.0014285714285714,100,0.0,71,0.01,100,3.0,1,0.0014285714285714,100,0.01,100,0.7777777777777771,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,controlled,100,,0,0.0,22,,0,0.0,100,,0,0.0,22,0.0,100,0.9905555555555555,100
docker/cli,two_of_three,composite,26.0,sensitivity,3.0,primary,3.0,sensitivity,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,100,,0,0.0,100,0.0,56,0.0,100,,0,0.0,100,0.0,100,0.7777777777777771,100
