repo_full,detector_family,detector_variant,affected_metrics,dimensionality,duration_weeks,contrast,metric,altered_scenarios,observed_scenarios,difference_in_means,ci95_low,ci95_high,interpretation
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,1,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.0019565217391305234,0.000731018078290509,0.003182025399970538,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,1,low_volume_minus_observed,injection_relative_precision,0,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,1,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.02,-0.0075777308941242655,0.047577730894124266,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,total_operational_episode_detected,100,100,0.02,-0.0075777308941242655,0.047577730894124266,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.02,-0.0075777308941242655,0.047577730894124266,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,0.02,-0.0075777308941242655,0.047577730894124266,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,0.02,-0.0075777308941242655,0.047577730894124266,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,0.02,-0.0075777308941242655,0.047577730894124266,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,strict_incremental_detection_delay_weeks,2,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,reference_alarm_burden,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,0.02,-0.0075777308941242655,0.047577730894124266,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,incremental_boundary_overlap,14,8,0.07142857142857142,-0.023680951747653015,0.16653809460479585,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.004999999999999893,0.00300472586043796,0.006995274139561827,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,injection_relative_precision,2,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,2,low_volume_minus_observed,injection_relative_false_alarm_rate,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,total_operational_episode_detected,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,incremental_detected_within_1w_post,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,incremental_detected_within_2w_post,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,incremental_detected_within_4w_post,100,100,0.02,-0.0075777308941242585,0.04757773089412426,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,strict_incremental_detection_delay_weeks,2,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,reference_alarm_burden,99,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,incremental_alarm_duration_weeks,100,100,0.03,-0.013648692587600889,0.07364869258760089,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,incremental_spillover_weeks,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,reference_alarm_overlap_fraction,100,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,incremental_boundary_overlap,14,14,0.05357142857142857,-0.02224325127682427,0.1293861084196814,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,pair_unevaluable_fraction,100,100,0.013260869565217659,0.008773890383054074,0.017747848747381244,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,injection_relative_precision,2,0,,,,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,4,low_volume_minus_observed,injection_relative_false_alarm_rate,99,100,0.0,0.0,0.0,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,8,low_volume_minus_observed,strict_incremental_episode_detected,100,100,0.01,-0.00959963984540054,0.02959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,8,low_volume_minus_observed,total_operational_episode_detected,100,100,0.01,-0.00959963984540054,0.02959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
pytest-dev/pytest,causal_rolling_mad,two_of_three,latency_log,1,8,low_volume_minus_observed,incremental_detected_within_0w_post,100,100,0.01,-0.00959963984540054,0.02959963984540054,design-cell simulation contrast; injection starts differ across condition profiles; not paired and not a real-world causal effect
